SpecimenID	ID_Lab	Genus	Species	DM_SP	DGroup	data_UCE	data_wanatomy	data_NIRS_hw	data_NIRS_sw	data_NIRS_core_sw	data_NIRS_core_hw	data_NIRS_block_sw	data_NIRS_block_hw	data_massspec	silicagel_leaf	voucher_leaf	heartwood_souche_ETH	heartwood_tronc_ETH	heartwood_carotte_ETH	heartwood_ETH	Bloc_ESSA	Core_ESSA	Heartwood_ESSA	Sapwood_ESSA	Bio01_temp.annual	Bio02_temp.diurnal	Bio03_isothermality	Bio04_temp.seasonality	Bio05_temp.warmestM	Bio06_temp.coldestM	Bio07_temp.range	Bio08_temp.wettestQ	Bio09_temp.driestQ	Bio10_temp.warmestQ	Bio11_temp.coldestQ	Bio12_prec.annual	Bio13_prec.wettestM	Bio14_prec.driestM	Bio15_prec.seasonality	Bio16_prec.wettestQ	Bio17_prec.driestQ	Bio18_prec.warmestQ	Bio19_prec.coldestQ	elevation	geol	eco2017	imputed
101129237	RTV0036	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	176	87	554	2110	248	91	156	196	144	197	142	2066	476	7	104	1395	26	1105	37	151467	4	Madagascar subhumid forests	FALSE
101151640	RTV0067	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	210	39	405	2069	256	160	96	233	199	235	180	3666	523	130	42	1512	399	1416	682	64322	7	Madagascar humid forests	FALSE
101151641	RTV0095	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	211	41	414	2112	259	160	99	234	201	237	181	3396	490	128	43	1418	393	1328	611	49545	7	Madagascar humid forests	FALSE
101185866	RTV0098	Dalbergia	emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	181	88	556	2091	254	96	158	201	150	203	147	1465	368	4	109	1051	14	775	20	145489	4	Madagascar subhumid forests	FALSE
101152121	RTV0107	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	176	88	558	2073	249	91	157	196	145	197	143	2020	481	5	107	1397	19	1089	28	153175	4	Madagascar subhumid forests	FALSE
101152122	RTV0135	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	181	88	556	2087	253	95	158	200	149	202	147	1510	379	4	110	1086	14	811	19	143444	4	Madagascar subhumid forests	FALSE
101294185	RTV0369	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	196	89	562	1983	269	110	159	214	166	217	163	2027	507	3	109	1430	12	1037	19	121079	7	Madagascar subhumid forests	FALSE
101096150	RVN0688	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	382	2134	282	186	96	262	217	265	208	2164	311	66	44	901	219	844	325	933	9	Madagascar humid forests	FALSE
101096592	RVN0689	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	381	2132	282	186	96	262	217	265	208	2172	312	66	44	905	220	847	327	1133	9	Madagascar humid forests	FALSE
101096594	RVN0690	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	36	378	2124	282	187	95	262	217	265	208	2234	320	68	44	929	228	868	339	1478	9	Madagascar humid forests	FALSE
101096595	RVN0691	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	36	378	2124	282	187	95	262	217	265	208	2234	320	68	44	929	228	868	339	1478	9	Madagascar humid forests	FALSE
101096596	RVN0692	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	36	380	2129	282	186	96	262	217	265	208	2190	314	67	44	911	222	853	330	1144	9	Madagascar humid forests	FALSE
101096597	RVN0693	Dalbergia	aff._chapelieri_Manombo	DM_SP31	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	238	36	381	2131	282	186	96	262	217	265	208	2173	312	66	44	905	220	847	327	789	9	Madagascar humid forests	FALSE
101096674	RVN0694	Dalbergia	aff._chapelieri_Manombo	DM_SP31	Chapelieri	NA	NA	0	1	1	0	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	36	381	2131	282	186	96	262	217	265	208	2173	312	66	44	905	220	847	327	789	9	Madagascar humid forests	FALSE
101096675	RVN0695	Dalbergia	baronii	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	385	2145	282	185	97	262	216	265	208	2084	300	62	45	874	207	822	324	771	9	Madagascar humid forests	FALSE
101096676	RVN0696	Dalbergia	aff._chapelieri_coriaceous_large	DM_SP39	Chapelieri	N8	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	0	1	238	37	383	2140	282	186	96	262	217	265	208	2125	306	64	44	891	212	835	324	1145	9	Madagascar humid forests	FALSE
101136607	RVN0697	Dalbergia	monticola	NA	Monticola	NA	NA	0	1	1	0	NA	NA	D2	1	0	NA	NA	1	1	0	1	0	1	177	73	516	2501	240	98	142	206	139	206	139	1452	303	25	84	894	83	756	83	118656	4	Madagascar subhumid forests	FALSE
101136615	RVN0698	Dalbergia	monticola	NA	Monticola	NA	NA	0	1	1	0	NA	NA	D2	1	0	NA	NA	1	1	0	1	1	1	177	73	516	2501	240	98	142	206	139	206	139	1452	303	25	84	894	83	756	83	118656	4	Madagascar subhumid forests	FALSE
101136629	RVN0699	Dalbergia	monticola	NA	Monticola	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	177	73	516	2500	240	98	142	205	139	206	139	1455	304	25	84	897	83	759	83	117256	4	Madagascar subhumid forests	FALSE
101139137	RVN0700	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	177	73	516	2500	240	98	142	205	139	206	139	1453	304	25	84	896	82	757	82	117444	4	Madagascar subhumid forests	FALSE
101139138	RVN0701	Dalbergia	aff._chapelieri_S	NA	Chapelieri	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	1	1	0	1	0	1	176	73	516	2499	239	98	142	205	138	205	138	1458	305	25	84	899	83	760	83	116433	4	Madagascar subhumid forests	FALSE
101139139	RVN0702	Dalbergia	monticola	NA	Monticola	NA	NA	0	1	1	0	NA	NA	D2	1	0	NA	NA	0	0	0	1	1	1	176	73	516	2499	239	98	142	205	138	205	138	1458	305	25	84	899	83	760	83	116433	4	Madagascar subhumid forests	FALSE
101139419	RVN0703	Dalbergia	monticola	NA	Monticola	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	0	0	NA	NA	NA	NA	176	73	516	2499	239	98	142	205	138	205	138	1458	305	25	84	899	83	760	83	116433	4	Madagascar subhumid forests	FALSE
101139426	RVN0704	Dalbergia	erubescens	NA	Tricolor	prio_tax	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0	0	NA	NA	NA	NA	178	73	516	2504	241	99	142	207	140	207	140	1399	293	24	84	863	79	730	79	114078	4	Madagascar subhumid forests	FALSE
101139427	RVN0705	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	178	73	516	2504	241	99	142	207	140	207	140	1399	293	24	84	863	79	730	79	114078	4	Madagascar subhumid forests	FALSE
101139429	RVN0706	Dalbergia	erubescens	NA	Tricolor	NA	NA	0	1	1	0	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	180	73	515	2510	243	101	143	208	141	209	141	1359	285	23	84	839	76	710	76	113634	4	Madagascar subhumid forests	FALSE
101139431	RVN0707	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0.5	1	0	1	1	1	180	73	515	2510	243	101	143	208	141	209	141	1359	285	23	84	839	76	710	76	113634	4	Madagascar subhumid forests	FALSE
101139432	RVN0708	Dalbergia	erubescens	NA	Tricolor	N9	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	0.5	1	0	1	1	1	180	73	515	2509	243	101	143	208	141	208	141	1361	285	23	84	840	77	711	77	114149	4	Madagascar subhumid forests	FALSE
101139447	RVN0709	Dalbergia	monticola	NA	Monticola	NA	NA	1	1	1	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	180	73	515	2509	243	101	143	208	141	208	141	1361	285	23	84	840	77	711	77	114149	4	Madagascar subhumid forests	FALSE
101139448	RVN0710	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	0.5	1	0	1	1	1	180	73	515	2509	243	101	143	208	141	208	141	1361	285	23	84	840	77	711	77	114149	4	Madagascar subhumid forests	FALSE
101139449	RVN0711	Dalbergia	monticola	NA	Monticola	NA	NA	1	1	1	1	NA	NA	D2	0	0	NA	NA	NA	0	NA	NA	NA	NA	180	73	515	2509	243	101	143	208	141	208	141	1361	285	23	84	840	77	711	77	114149	4	Madagascar subhumid forests	FALSE
3596313	RZA0685	Dalbergia	sp.	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	203	57	465	2360	260	138	122	227	177	231	168	2407	378	72	58	1112	249	1107	321	61700	6	Madagascar humid forests	FALSE
100527212	RZA1065	Dalbergia	purpurascens	NA	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	230	99	538	2587	310	126	184	254	195	255	187	749	215	4	109	555	12	303	16	43689	2	Madagascar succulent woodlands	FALSE
100761846	RZA1276	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	205	57	464	2365	262	140	122	230	179	233	170	2384	374	72	58	1103	247	1100	319	66197	6	Madagascar humid forests	FALSE
101134357	RZA1997	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	202	57	465	2359	259	137	122	227	177	230	168	2411	379	72	58	1115	249	1109	321	61289	6	Madagascar humid forests	FALSE
101252244	RZA2094	Dalbergia	notseen_orientalis	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	202	57	465	2361	260	137	122	227	177	231	168	2384	374	72	58	1107	247	1096	319	63700	6	Madagascar humid forests	FALSE
101252245	RZA2095	Dalbergia	notseen_monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	202	57	465	2360	260	137	122	227	177	231	168	2393	376	72	58	1109	248	1100	320	62101	6	Madagascar humid forests	FALSE
101274588	RZA2107	Dalbergia	notseen_sp.	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	204	57	465	2367	261	139	122	228	179	232	169	2350	369	71	58	1093	244	1082	317	62644	6	Madagascar humid forests	FALSE
100705550	RZC0309	Dalbergia	viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	241	38	461	1609	279	196	83	258	232	260	217	2553	364	106	35	987	346	924	553	26242	7	Madagascar humid forests	FALSE
100706005	RZC0433	Dalbergia	viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	246	40	468	1643	284	199	85	263	237	264	221	2209	319	91	36	864	294	812	476	9011	7	Madagascar humid forests	FALSE
101309876	RZC0666	Dalbergia	notseen_sp.	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	247	38	456	1648	285	201	84	264	238	266	222	2324	334	95	36	904	310	850	503	11437	7	Madagascar humid forests	FALSE
101309879	RZC0669	Dalbergia	aff._normandii_Makirovana	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	37	449	1633	288	205	83	267	241	269	225	2060	294	86	35	801	282	747	443	5298	7	Madagascar humid forests	FALSE
101326178	RZC0783	Dalbergia	notseen_sp.	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	248	37	441	1656	286	203	83	265	238	267	223	2276	327	94	36	879	306	846	498	2067	9	Madagascar humid forests	TRUE
100669596	RZK7695	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	35	380	2090	276	183	93	254	220	257	200	3863	566	130	41	1622	411	1435	775	17541	7	Madagascar humid forests	FALSE
100669597	RZK7696	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	35	380	2090	276	183	93	254	220	257	200	3863	566	130	41	1622	411	1435	775	17541	7	Madagascar humid forests	FALSE
100669598	RZK7697	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	35	382	2081	273	180	93	251	217	253	198	3888	570	130	41	1634	412	1450	779	19486	7	Madagascar humid forests	FALSE
100669600	RZK7698	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3930	559	130	42	1628	408	1509	759	49888	7	Madagascar humid forests	FALSE
100669601	RZK7699	Dalbergia	orientalis	NA	Monticola	M9	Atlas,Ravo	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3930	559	130	42	1628	408	1509	759	49888	7	Madagascar humid forests	FALSE
100669602	RZK7700	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3926	558	129	42	1626	407	1508	759	49977	7	Madagascar humid forests	FALSE
100669603	RZK7701	Dalbergia	madagascariensis_antongilensis	DM_SP11	Baronii	H1	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3930	559	130	42	1628	408	1509	759	49888	7	Madagascar humid forests	FALSE
100669605	RZK7702	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3930	559	130	42	1628	408	1509	759	49888	7	Madagascar humid forests	FALSE
100669607	RZK7703	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3930	559	130	42	1628	408	1509	759	49888	7	Madagascar humid forests	FALSE
100669608	RZK7704	Dalbergia	maritima_pubescens	DM_SP48	Maritima	H1	Atlas	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3930	559	130	42	1628	408	1509	759	49888	7	Madagascar humid forests	FALSE
100669609	RZK7705	Dalbergia	orientalis	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	35	386	2039	262	171	92	240	207	243	188	3930	559	130	42	1628	408	1509	759	49888	7	Madagascar humid forests	FALSE
100669611	RZK7706	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1387	333	1249	675	1800	18	Madagascar humid forests	FALSE
100669612	RZK7707	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1387	333	1249	675	1800	18	Madagascar humid forests	FALSE
100669874	RZK7708	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1387	333	1249	675	1800	18	Madagascar humid forests	FALSE
100669875	RZK7709	Dalbergia	cf._bathiei	DM_SP63	Baronii	M7, N8	Atlas,Ravo	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1387	333	1249	675	1800	18	Madagascar humid forests	FALSE
100669878	RZK7710	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1387	333	1249	675	1800	18	Madagascar humid forests	FALSE
100669879	RZK7711	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	1	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1387	333	1249	675	1800	18	Madagascar humid forests	FALSE
100669880	RZK7712	Dalbergia	chapelieri	NA	Chapelieri	H5	Atlas	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1387	333	1249	675	1800	18	Madagascar humid forests	FALSE
100669881	RZK7713	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	27	325	1975	284	202	82	267	232	269	216	3371	477	105	42	1375	330	1239	671	933	18	Madagascar humid forests	FALSE
100669882	RZK7714	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	27	325	1975	284	202	82	267	232	269	216	3371	477	105	42	1375	330	1239	671	933	18	Madagascar humid forests	FALSE
100669883	RZK7715	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	27	325	1975	284	202	82	267	232	269	216	3371	477	105	42	1375	330	1239	671	933	18	Madagascar humid forests	FALSE
100669884	RZK7716	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	27	325	1975	284	202	82	267	232	269	216	3371	477	105	42	1375	330	1239	671	933	18	Madagascar humid forests	FALSE
100669885	RZK7717	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	330	1979	283	200	82	265	231	267	214	3695	525	115	41	1513	363	1356	743	4006	4	Madagascar humid forests	FALSE
100669886	RZK7718	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	330	1979	283	200	82	265	231	267	214	3695	525	115	41	1513	363	1356	743	4006	4	Madagascar humid forests	FALSE
100669887	RZK7719	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	330	1979	283	200	82	265	231	267	214	3695	525	115	41	1513	363	1356	743	4006	4	Madagascar humid forests	FALSE
100669888	RZK7720	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	330	1979	283	200	82	265	231	267	214	3695	525	115	41	1513	363	1356	743	4006	4	Madagascar humid forests	FALSE
100669889	RZK7721	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	330	1979	283	200	82	265	231	267	214	3695	525	115	41	1513	363	1356	743	4006	4	Madagascar humid forests	FALSE
100669890	RZK7722	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	330	1979	283	200	82	265	231	267	214	3695	525	115	41	1513	363	1356	743	4006	4	Madagascar humid forests	FALSE
100669891	RZK7723	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	330	1979	283	200	82	265	231	267	214	3695	525	115	41	1513	363	1356	743	4006	4	Madagascar humid forests	FALSE
100669892	RZK7724	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	242	27	330	1979	282	200	83	264	230	267	213	3699	526	115	42	1515	363	1358	744	5832	4	Madagascar humid forests	FALSE
100669893	RZK7725	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	242	27	330	1979	282	200	83	264	230	267	213	3699	526	115	42	1515	363	1358	744	5832	4	Madagascar humid forests	FALSE
100669894	RZK7726	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	242	27	330	1979	282	200	83	264	230	267	213	3699	526	115	42	1515	363	1358	744	5832	4	Madagascar humid forests	FALSE
100709271	RZK7727	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100676470	RZK7728	NA	NA	NA	NA	H4	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709272	RZK7729	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709273	RZK7730	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	222	35	377	2093	265	172	93	246	202	249	193	2478	317	100	34	898	326	865	537	24022	6	Madagascar humid forests	FALSE
100709559	RZK7731	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709558	RZK7732	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709562	RZK7733	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709563	RZK7734	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709566	RZK7735	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709568	RZK7736	Dalbergia	razakamalalae	DM_SP06	Maritima	H4	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709570	RZK7737	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	35	377	2093	266	173	93	247	203	250	194	2491	319	101	34	903	328	869	541	18478	6	Madagascar humid forests	FALSE
100709573	RZK7738	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709645	RZK7739	Dalbergia	aff._chapelieri_coriaceous	DM_SP18	Chapelieri	H5	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709644	RZK7740	Dalbergia	aff._chapelieri_coriaceous	DM_SP18	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100717787	RZK7741	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709647	RZK7742	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709648	RZK7743	Dalbergia	aff._chapelieri_coriaceous	DM_SP31	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709650	RZK7744	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709651	RZK7745	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709654	RZK7746	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
100709655	RZK7747	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	35	378	2090	263	170	93	244	200	247	191	2517	322	102	34	912	332	877	545	25573	6	Madagascar humid forests	FALSE
